,name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
399,0,2013,120000,1,1,1,2,23.4,1248.0,74.0,5.0
400,15,2015,110000,1,1,1,2,20.14,1498.0,88.8,5.0
401,7,2011,170000,1,1,1,2,21.0,1461.0,64.1,5.0
402,0,2004,80000,2,1,1,2,16.1,796.0,37.0,4.0
403,0,2016,47000,1,1,1,1,25.2,1248.0,74.0,5.0
404,3,2015,93000,2,1,1,1,19.1,1197.0,81.86,5.0
405,0,2010,70000,2,1,1,2,16.1,796.0,37.0,4.0
406,0,2014,50000,2,1,1,1,23.1,998.0,67.04,5.0
407,5,2015,70000,1,1,1,1,20.0,1399.0,68.05,5.0
408,8,2012,80000,1,1,1,1,13.93,2179.0,138.03,7.0
409,5,2016,44000,2,1,1,1,18.16,1196.0,86.8,5.0
410,0,2014,25000,2,1,1,1,23.1,998.0,67.04,5.0
411,3,2016,25000,2,1,1,1,15.29,1591.0,121.3,5.0
412,0,2019,10000,2,1,1,1,21.21,1197.0,81.8,5.0
413,8,2018,50000,1,1,1,1,17.6,2179.0,153.86,7.0
414,5,2018,30000,1,1,1,1,23.0,1498.0,98.96,5.0
415,3,2015,50000,1,1,1,2,21.19,1396.0,88.73,5.0
416,3,2012,120000,1,1,1,1,22.54,1396.0,88.73,5.0
417,7,2015,80000,1,1,1,1,15.96,2523.0,62.1,7.0
418,17,2015,90000,1,1,1,1,20.45,1461.0,83.8,5.0
419,0,2015,50000,2,1,1,2,20.4,1197.0,83.11,5.0
420,10,2020,2136,2,1,1,1,22.5,999.0,67.0,5.0
421,4,2012,250000,1,1,1,1,12.99,2494.0,100.0,7.0
422,3,2015,35000,2,1,1,1,18.6,1197.0,81.83,5.0
423,4,2015,120000,1,1,1,1,12.99,2494.0,100.6,7.0
424,0,2017,70000,1,1,1,1,27.39,1248.0,74.0,5.0
425,6,2018,18000,1,2,1,1,19.6,1461.0,108.45,5.0
426,9,2016,110000,1,1,1,2,18.2,1248.0,73.74,7.0
427,0,2017,60000,1,1,1,1,23.65,1248.0,88.5,5.0
428,4,2015,60000,1,1,2,1,12.55,2982.0,168.5,7.0
429,0,2016,147000,1,1,1,2,26.59,1248.0,74.0,5.0
430,4,2015,130000,1,1,2,1,12.55,2982.0,168.5,7.0
431,9,2011,99500,1,1,1,3,11.5,1991.0,147.9,7.0
432,8,2011,110000,1,1,1,2,17.0,1405.0,71.0,5.0
433,17,2016,35000,2,1,1,1,19.49,1198.0,67.04,5.0
434,3,2010,110000,1,1,1,2,16.2,1493.0,110.0,5.0
435,7,2016,100000,1,1,1,1,25.32,1198.0,77.0,6.0
436,0,2014,21000,2,1,1,1,16.02,1373.0,93.7,7.0
437,5,2013,60000,1,1,1,2,23.5,1498.0,90.0,5.0
438,8,2010,40000,1,1,1,1,16.6,1405.0,70.0,5.0
439,3,2008,50000,2,1,1,1,19.81,1086.0,68.05,5.0
440,0,2010,65000,2,1,1,2,19.0,998.0,66.1,5.0
441,0,2011,80000,2,1,1,1,18.9,998.0,67.1,5.0
442,3,2015,119000,1,1,1,1,23.9,1582.0,126.2,5.0
443,0,2016,80000,1,1,1,1,24.52,1248.0,88.5,7.0
444,0,2017,90000,1,1,1,1,25.2,1248.0,74.0,5.0
445,3,2016,20000,2,1,1,1,17.01,1591.0,121.4,5.0
446,0,2014,80000,1,1,1,2,25.2,1248.0,74.0,5.0
447,7,2020,44665,1,1,1,1,25.32,1198.0,77.0,6.0
448,24,2019,10000,1,1,1,1,20.8,1493.0,113.4,5.0
449,3,2018,60000,2,1,1,1,20.14,1197.0,81.86,5.0
450,2,2016,22000,2,1,1,1,18.5,1198.0,86.8,5.0
451,0,2014,25000,2,1,1,1,22.74,796.0,47.3,5.0
452,0,2016,70000,1,1,1,1,27.62,793.0,47.0,5.0
453,0,2008,123000,2,1,1,3,17.5,1298.0,85.8,5.0
454,15,2011,70000,1,1,1,2,20.54,1598.0,103.6,5.0
455,9,2013,70000,2,1,1,2,18.6,1199.0,79.4,5.0
456,4,2013,45000,1,1,1,1,23.59,1364.0,67.06,5.0
457,3,2015,40000,2,1,2,1,18.9,1197.0,82.0,5.0
458,0,2019,30000,1,1,1,1,28.4,1248.0,74.02,5.0
459,2,2007,90000,2,1,2,1,12.9,1799.0,130.0,5.0
460,0,2016,34000,2,1,1,2,17.5,1373.0,91.1,7.0
461,0,2017,25000,2,1,1,1,24.7,796.0,47.3,5.0
462,0,2016,50000,2,1,1,1,22.74,796.0,47.3,5.0
463,9,2013,50000,1,1,1,1,25.44,936.0,57.6,5.0
464,8,2017,90000,2,1,1,1,23.84,1199.0,84.0,5.0
465,9,2012,70000,1,1,1,2,25.44,936.0,57.6,5.0
466,8,2009,146000,1,1,1,2,13.93,2179.0,138.0,7.0
467,5,2012,85000,2,1,1,2,15.6,1196.0,70.0,5.0
468,8,2009,201850,1,1,1,2,17.88,1396.0,52.8,5.0
469,0,2016,30000,1,1,1,1,26.59,1248.0,74.0,5.0
470,0,2018,15000,1,1,1,1,28.4,1248.0,74.02,5.0
471,10,2017,25000,2,1,1,1,22.7,799.0,53.64,5.0
472,0,2011,90000,2,1,1,1,20.92,998.0,67.1,5.0
473,0,2008,80000,1,1,1,2,19.3,1248.0,73.9,5.0
474,8,2011,50000,1,1,1,1,17.2,1396.0,53.5,5.0
475,7,2012,80000,1,1,1,2,13.6,2523.0,63.0,8.0
476,3,2016,38000,2,1,1,1,18.6,1197.0,81.83,5.0
477,3,2013,60000,2,1,1,1,21.1,814.0,55.2,5.0
478,0,2012,30000,2,1,1,1,17.5,1197.0,85.8,5.0
479,0,2014,30000,2,1,1,1,19.1,1197.0,85.8,5.0
480,9,2015,50000,2,1,1,1,18.6,1199.0,76.8,5.0
481,8,2017,42000,2,1,1,1,23.84,1199.0,84.0,5.0
482,9,2016,30000,2,1,1,1,18.2,1199.0,82.4,5.0
483,0,2009,60000,2,1,1,3,19.7,796.0,46.3,5.0
484,11,2018,14000,1,1,1,1,17.1,1956.0,170.0,5.0
485,2,2015,22000,2,1,1,1,17.4,1497.0,117.3,5.0
486,15,2012,90000,1,1,1,1,20.54,1598.0,103.6,5.0
487,0,2011,46000,2,1,1,1,20.92,998.0,67.1,5.0
488,3,2018,20000,2,1,1,1,18.6,1197.0,81.83,5.0
489,8,2014,15000,1,1,1,1,15.42,1405.0,70.0,7.0
490,0,2015,40000,2,1,1,2,16.02,1373.0,93.7,7.0
491,3,2014,30000,2,1,1,2,18.5,1197.0,82.85,5.0
492,3,2017,15000,2,1,1,2,21.1,814.0,55.2,5.0
493,3,2007,110000,2,1,1,2,15.3,1341.0,83.0,5.0
494,0,2009,70000,2,1,1,2,19.7,796.0,46.3,5.0
495,9,2015,80000,2,1,1,1,18.2,1199.0,82.4,5.0
496,8,2015,110000,2,1,1,1,17.57,1193.0,88.7,5.0
497,5,2013,70000,1,1,1,2,19.68,1399.0,67.0,5.0
498,0,2002,50000,2,1,1,2,19.7,796.0,46.3,5.0
499,4,2013,190000,1,1,1,1,12.99,2494.0,100.6,8.0
500,7,2010,100000,1,1,1,2,13.6,2523.0,63.0,7.0
501,0,2015,60000,2,1,1,1,22.74,796.0,47.3,5.0
502,0,2015,40000,2,1,1,1,20.51,998.0,67.04,5.0
503,0,2009,90000,1,1,1,2,19.3,1248.0,73.9,5.0
504,0,2017,32000,1,2,1,1,24.3,1248.0,88.5,5.0
505,4,2016,30000,1,1,2,1,11.36,2755.0,171.5,7.0
506,3,2016,58000,1,1,1,1,19.67,1582.0,126.2,5.0
507,0,2018,5000,1,1,1,1,24.3,1248.0,88.5,5.0
508,3,2018,25000,2,1,1,1,18.6,1197.0,81.83,5.0
509,3,2018,32000,2,1,1,1,18.9,1197.0,81.86,5.0
510,2,2016,30000,2,1,1,1,18.7,1199.0,88.7,5.0
511,2,2017,43000,2,2,1,1,15.4,1497.0,117.3,7.0
512,3,2012,60000,2,2,1,1,17.7,1497.0,113.42,5.0
513,17,2015,50000,2,1,2,1,19.34,1198.0,76.0,5.0
514,5,2018,14200,2,1,1,1,18.16,1196.0,86.8,5.0
515,3,2017,10000,2,1,1,1,21.1,814.0,55.2,5.0
516,10,2018,25000,2,1,1,1,22.7,799.0,53.64,5.0
517,5,2018,19100,2,1,1,1,19.0,1194.0,94.68,5.0
518,3,2019,25000,2,1,2,4,20.3,1086.0,68.0,5.0
519,5,2014,54000,1,2,1,1,23.0,1498.0,98.96,5.0
520,17,2018,35000,1,1,1,1,22.71,1461.0,84.8,5.0
521,3,2018,20000,2,1,1,2,18.9,1197.0,81.86,5.0
522,0,2016,52000,1,1,1,1,23.65,1248.0,88.5,5.0
523,3,2011,120000,1,1,1,2,23.0,1396.0,90.0,5.0
524,11,2017,50000,1,1,1,1,17.1,1956.0,170.0,5.0
525,0,2013,120000,1,1,1,2,20.77,1248.0,88.8,7.0
526,8,2010,90000,1,1,1,2,18.8,1248.0,90.0,5.0
527,0,2004,120000,2,1,1,3,18.9,998.0,67.1,5.0
528,1,2015,101500,1,1,1,2,21.14,1498.0,103.52,5.0
529,3,2013,75000,1,1,2,1,22.32,1582.0,126.3,5.0
530,7,2016,100000,1,1,1,1,15.4,1997.0,120.0,7.0
531,6,2012,55735,1,1,1,2,19.01,1461.0,108.45,5.0
532,7,2014,80000,1,1,1,2,15.1,2179.0,140.0,7.0
533,0,2016,50000,2,1,1,2,24.7,796.0,47.3,5.0
534,5,2013,70000,1,1,1,2,20.0,1399.0,68.1,5.0
535,3,2012,76000,2,1,1,4,20.36,1197.0,78.9,5.0
536,0,2020,1500,2,1,1,1,21.21,1197.0,81.8,5.0
537,7,2012,76000,1,1,1,1,15.96,2523.0,62.1,7.0
538,0,2015,40000,2,1,1,1,20.51,998.0,67.04,5.0
539,3,2015,60000,2,1,1,2,21.1,814.0,55.2,5.0
540,4,2009,170000,1,1,1,3,12.8,2494.0,102.0,8.0
541,13,2013,181491,1,2,1,1,13.5,2477.0,175.56,7.0
542,9,2016,53319,1,2,1,1,25.44,936.0,56.3,5.0
543,15,2017,40906,1,2,1,1,21.66,1498.0,108.62,5.0
544,4,2012,31711,2,2,1,2,17.6,1496.0,88.7,5.0
545,3,2012,43755,2,2,1,2,21.1,814.0,55.2,5.0
546,6,2016,66693,2,2,1,1,25.17,799.0,53.3,5.0
547,0,2010,59549,2,2,1,1,19.0,998.0,67.1,5.0
548,4,2015,94385,1,2,1,1,12.99,2494.0,100.6,8.0
549,0,2010,73730,2,2,1,1,18.2,998.0,67.1,5.0
550,3,2011,221889,1,2,1,1,22.32,1582.0,126.32,5.0
551,2,2013,116104,1,2,1,1,25.8,1498.0,98.6,5.0
552,0,2015,150546,2,2,1,1,22.0,1197.0,81.8,5.0
553,4,2013,148120,1,2,1,1,14.24,2755.0,174.5,7.0
554,5,2015,20000,2,1,1,2,15.8,1499.0,110.0,5.0
555,3,2018,30000,2,1,2,1,18.9,1197.0,81.86,5.0
556,8,2011,142000,1,1,1,3,13.7,2179.0,138.1,7.0
557,8,2011,20000,1,1,1,1,12.2,1948.0,68.0,10.0
558,8,2009,120000,1,1,1,2,18.8,1248.0,90.0,5.0
559,3,2011,80000,2,1,1,1,19.81,1086.0,68.05,5.0
560,8,2016,60000,1,1,1,1,19.09,1405.0,69.01,5.0
561,6,2016,25000,2,1,1,1,23.01,999.0,67.0,5.0
562,7,2011,50000,1,1,1,2,13.6,2523.0,63.0,7.0
563,7,2017,126000,1,1,1,1,18.49,1493.0,100.0,7.0
564,0,2015,170000,1,1,1,1,26.59,1248.0,74.0,5.0
565,0,2013,24000,2,1,1,1,22.74,796.0,47.3,5.0
566,0,2017,100000,1,1,1,2,24.52,1248.0,88.5,7.0
567,8,2019,10000,2,1,1,1,24.0,1199.0,83.81,5.0
568,5,2012,70000,1,1,1,2,20.0,1399.0,68.0,5.0
569,0,2017,40000,2,1,1,1,16.8,796.0,34.2,8.0
570,0,2011,110000,2,1,1,1,18.9,998.0,67.1,5.0
571,3,2008,80000,2,1,1,2,19.81,1086.0,68.05,5.0
572,8,2015,16500,2,1,1,1,17.57,1193.0,88.7,5.0
573,0,2017,30000,2,1,1,1,23.95,998.0,67.05,5.0
574,0,2017,80000,1,1,1,1,24.52,1248.0,88.5,7.0
575,8,2016,50000,1,1,1,3,14.1,2179.0,147.94,7.0
576,0,2016,25000,2,1,1,1,23.95,998.0,67.05,5.0
577,3,2019,20000,1,1,1,1,24.0,1186.0,73.97,5.0
578,6,2016,60000,2,1,1,1,25.17,799.0,53.3,5.0
579,0,2011,70000,1,1,1,2,22.9,1248.0,74.0,5.0
580,7,2014,50000,1,1,1,2,15.96,2523.0,62.1,7.0
581,2,2004,100000,2,1,2,2,9.0,2997.0,218.0,5.0
582,0,2015,52000,2,1,1,1,23.95,998.0,67.05,5.0
583,0,2014,80000,1,1,1,1,23.4,1248.0,74.0,5.0
584,3,2015,50000,2,1,1,1,21.1,814.0,55.2,5.0
585,7,2016,60000,1,1,1,1,15.4,2179.0,120.0,7.0
586,0,2019,25000,2,1,1,1,23.95,998.0,67.05,5.0
587,3,2014,50000,1,1,1,2,24.0,1120.0,70.0,5.0
588,5,2016,125000,1,1,1,1,22.77,1498.0,98.59,5.0
589,0,2016,80000,2,1,1,1,20.51,998.0,67.04,5.0
590,7,2017,70000,1,1,1,1,15.96,2523.0,63.0,9.0
591,3,2010,90000,1,1,1,3,23.0,1396.0,90.0,5.0
592,8,2017,50000,1,1,1,1,22.95,1248.0,74.0,5.0
593,7,2016,101000,1,1,1,1,16.55,2498.0,105.0,6.0
594,7,2010,168000,1,1,1,1,14.0,2498.0,112.0,7.0
595,0,2011,40000,2,1,1,1,18.9,998.0,67.1,5.0
596,8,2009,28900,2,1,1,2,0.0,1172.0,65.0,5.0
597,0,2012,20000,2,1,1,1,18.9,998.0,67.1,5.0
598,7,2015,165000,1,1,1,1,18.49,1493.0,100.0,7.0
599,0,2012,98500,2,1,1,2,19.0,998.0,66.1,5.0
600,3,2008,98000,2,1,1,3,20.36,1197.0,78.9,5.0
601,7,2014,40000,1,1,1,2,16.55,2498.0,105.0,6.0
602,25,2013,90000,1,1,1,1,20.3,1248.0,92.0,5.0
603,0,2012,90000,2,1,1,3,19.7,796.0,46.3,5.0
604,3,2009,110000,1,1,1,2,17.1,1493.0,110.0,5.0
605,0,2018,77800,1,1,1,1,25.1,1248.0,88.5,5.0
606,7,2015,100000,1,1,1,1,18.49,1493.0,100.0,7.0
607,8,2012,120000,1,1,1,2,19.0,1405.0,71.0,5.0
608,3,2016,80000,2,1,1,2,19.1,1197.0,82.0,5.0
609,7,2018,21000,2,1,1,2,18.15,1198.0,82.0,6.0
610,0,2018,100000,2,1,1,2,19.0,1197.0,85.8,5.0
611,0,2019,25000,2,1,1,1,21.21,1197.0,81.8,5.0
612,5,2019,30000,1,1,1,3,23.0,1498.0,98.96,5.0
613,4,2018,25000,2,1,2,1,17.8,1496.0,105.5,5.0
614,12,2016,40000,1,1,2,1,13.0,2143.0,204.0,5.0
615,4,2012,160000,1,1,2,1,11.5,2982.0,169.0,7.0
616,7,2018,51492,2,1,1,1,18.15,1198.0,82.0,6.0
617,15,2011,72000,1,1,1,2,20.54,1598.0,103.6,5.0
618,5,2016,60000,2,1,1,1,18.16,1196.0,86.8,5.0
619,7,2013,136000,1,1,1,2,15.96,2523.0,62.1,7.0
620,3,2014,60000,2,1,1,1,17.92,1086.0,62.1,5.0
621,3,2013,90000,2,1,1,1,17.92,1086.0,62.1,5.0
622,17,2014,91000,1,1,1,4,22.71,1461.0,84.8,5.0
623,3,2009,90000,2,1,1,4,17.92,1086.0,62.1,5.0
624,0,2015,50000,2,1,1,2,20.51,998.0,67.04,5.0
625,3,2010,20000,2,1,1,1,19.81,1086.0,68.05,5.0
626,7,2011,120000,1,1,1,1,14.0,2489.0,95.0,8.0
627,0,2009,150000,2,1,1,2,18.9,1061.0,67.0,5.0
628,8,2015,52000,1,1,1,1,19.09,1405.0,69.01,5.0
629,7,2014,167000,1,1,1,2,13.6,2523.0,63.0,8.0
630,0,2017,40000,1,1,1,1,28.4,1248.0,74.02,5.0
631,0,2010,190000,1,1,1,2,17.8,1248.0,75.0,5.0
632,6,2016,50000,2,1,1,1,23.01,999.0,67.0,5.0
633,7,2011,70000,1,1,1,2,14.0,2498.0,112.0,7.0
634,0,2012,80000,2,1,1,2,18.9,998.0,67.1,5.0
635,7,2008,120000,1,1,1,1,13.6,2523.0,63.0,8.0
636,7,2015,40000,1,1,1,2,18.49,1493.0,100.0,7.0
637,3,2015,17000,2,1,1,1,21.1,814.0,55.2,5.0
638,0,2010,180000,2,1,1,2,19.0,998.0,67.1,5.0
639,0,2016,50000,2,1,1,1,23.1,998.0,67.04,5.0
640,3,2014,65000,2,1,1,2,21.1,814.0,55.2,5.0
641,8,2011,10000,2,1,1,3,26.0,624.0,35.0,4.0
642,7,2009,70000,1,1,1,2,13.6,2523.0,63.0,8.0
643,9,2014,90000,1,1,1,2,13.58,2499.0,72.4,9.0
644,3,2015,50000,1,1,1,1,22.54,1396.0,88.73,5.0
645,3,2019,10000,2,1,1,1,18.6,1197.0,81.86,5.0
646,7,2019,25000,1,1,1,1,18.49,1493.0,100.0,7.0
647,7,2011,100000,1,1,1,2,13.5,2179.0,115.0,5.0
648,2,2007,70000,2,1,2,2,10.1,2354.0,152.0,5.0
649,10,2017,30000,2,1,1,1,20.63,1198.0,67.06,5.0
650,7,2016,40000,2,1,1,1,18.15,1198.0,82.0,6.0
651,3,2012,135000,1,1,1,1,21.9,1396.0,88.76,5.0
652,0,2014,35000,2,1,1,1,23.1,998.0,67.04,5.0
653,3,2004,120000,2,1,1,2,13.2,1495.0,94.0,5.0
654,7,2012,120000,1,1,1,1,15.96,2523.0,62.1,7.0
655,8,2012,190000,1,1,1,2,19.09,1396.0,69.0,5.0
656,7,2016,120000,1,1,1,1,15.96,2523.0,62.1,9.0
657,7,2011,175000,1,1,1,3,13.6,2523.0,63.0,7.0
658,7,2011,175000,1,1,1,3,15.96,2523.0,63.0,9.0
659,17,2011,25000,2,1,1,2,16.95,1498.0,97.7,5.0
660,8,2013,80000,1,1,1,1,21.02,1248.0,88.76,5.0
661,3,2017,70000,1,1,1,2,24.4,1120.0,71.0,5.0
662,3,2018,10000,2,1,1,1,20.14,1197.0,81.86,5.0
663,5,2019,6000,2,1,1,1,19.0,1194.0,94.68,5.0
664,1,2013,90000,1,1,1,2,20.5,1598.0,103.5,5.0
665,7,2012,110000,1,1,1,2,15.96,2523.0,63.0,9.0
666,7,2007,120000,1,1,1,3,13.6,2523.0,63.0,9.0
667,4,2014,50000,1,1,1,1,12.99,2494.0,100.6,7.0
668,3,2018,20000,2,1,2,1,18.9,1197.0,81.86,5.0
669,6,2017,35000,2,1,1,1,23.01,999.0,67.0,5.0
670,15,2014,60000,1,1,1,2,20.14,1498.0,88.8,5.0
671,9,2010,68000,2,1,1,4,18.6,1199.0,79.4,5.0
672,0,2015,30000,2,1,1,1,20.4,1197.0,81.8,5.0
673,7,2017,54000,1,1,1,1,16.0,2179.0,140.0,7.0
674,8,2006,120000,1,1,1,3,16.8,1405.0,68.0,5.0
675,3,2018,30000,2,1,1,1,18.9,1197.0,81.86,5.0
676,8,2017,50000,1,1,1,1,27.28,1047.0,69.0,5.0
677,0,2020,6000,2,1,1,1,23.95,998.0,67.05,5.0
678,0,2011,50000,2,1,1,2,15.37,1196.0,73.0,7.0
679,7,2012,90000,1,1,1,3,12.05,2179.0,120.0,8.0
680,4,2008,126000,1,1,1,3,12.8,2494.0,102.0,8.0
681,8,2013,90000,1,1,1,1,25.0,1396.0,69.0,5.0
682,5,2017,80000,2,1,1,1,18.16,1196.0,86.8,5.0
683,7,2011,70000,1,1,1,2,10.5,2609.0,120.0,7.0
684,3,2011,80000,2,1,1,2,21.1,814.0,55.2,5.0
685,3,2013,80000,2,1,1,2,21.1,814.0,55.2,5.0
686,0,2005,150000,2,1,1,2,19.7,796.0,46.3,5.0
687,8,2006,110000,1,1,1,4,17.88,1396.0,52.8,5.0
688,0,2016,110000,1,1,1,2,24.3,1248.0,88.5,5.0
689,15,2010,80000,1,1,1,4,22.07,1199.0,73.9,5.0
690,3,2019,20000,2,1,1,1,18.9,1197.0,81.86,5.0
691,7,2011,120000,1,1,1,1,13.0,2489.0,95.0,8.0
692,7,2016,120000,1,1,1,1,15.96,2523.0,63.0,9.0
693,25,2010,80000,1,1,1,2,20.4,1248.0,91.2,5.0
694,3,2015,91500,1,1,1,2,24.0,1120.0,70.0,5.0
695,0,2012,120000,1,1,1,2,19.3,1248.0,73.9,5.0
696,3,2012,100000,1,1,1,2,23.0,1396.0,90.0,5.0
697,7,2012,120000,1,1,1,4,14.0,2498.0,112.0,8.0
698,2,2017,80000,2,1,1,1,17.8,1198.0,86.7,5.0
699,7,2015,90000,1,1,1,1,15.4,2523.0,75.0,7.0
700,0,2016,70000,2,1,1,1,23.95,998.0,67.05,5.0
701,7,2011,150000,1,1,1,4,13.5,2179.0,115.0,5.0
702,8,2012,40000,1,1,1,1,22.3,1248.0,74.0,5.0
703,5,2013,110000,1,1,2,3,12.8,2953.0,156.0,7.0
704,3,2017,20000,2,1,1,1,18.9,1197.0,82.0,5.0
705,5,2019,10000,2,1,1,1,19.0,1194.0,94.68,5.0
706,7,2014,90000,1,1,1,2,15.1,2179.0,140.0,7.0
707,9,2008,70000,2,1,1,2,15.26,1150.0,74.9,5.0
708,7,2009,120000,1,1,1,1,13.6,2523.0,63.0,7.0
709,7,2006,120000,1,1,1,2,10.5,2179.0,120.0,8.0
710,3,2009,90000,2,1,1,2,0.0,1086.0,62.0,5.0
711,10,2017,80000,2,1,1,1,22.7,799.0,53.0,5.0
712,7,2003,132478,1,1,1,2,13.6,2523.0,63.0,7.0
713,0,2014,45000,2,1,1,1,19.1,1197.0,85.8,5.0
714,8,2013,120000,1,1,1,1,19.09,1396.0,69.0,5.0
715,5,2019,10000,2,1,1,1,19.0,1194.0,94.68,5.0
716,0,2012,51000,2,1,1,1,16.1,796.0,37.0,4.0
717,2,2009,105000,2,1,2,2,12.9,1799.0,130.0,5.0
718,7,2014,100000,1,1,1,1,15.1,2179.0,140.0,7.0
719,0,2010,30000,2,1,1,3,19.7,796.0,46.3,5.0
720,9,2016,60000,1,1,1,2,12.2,1994.0,105.3,10.0
721,0,2013,86000,1,1,1,2,22.9,1248.0,74.0,5.0
722,10,2015,15000,2,1,1,1,20.62,1198.0,67.0,7.0
723,0,2011,137500,1,1,1,3,19.3,1248.0,73.9,5.0
724,6,2018,60000,2,1,1,1,23.01,999.0,67.0,5.0
725,9,2016,70000,1,1,1,1,18.2,1248.0,73.74,7.0
726,0,2015,5000,2,1,1,1,20.51,998.0,67.04,5.0
727,0,2017,30000,2,1,1,1,20.4,1197.0,81.8,5.0
728,3,2015,40000,2,1,1,1,21.1,814.0,55.2,5.0
729,6,2015,60000,1,1,1,1,19.01,1461.0,108.45,5.0
730,2,2008,70000,2,1,1,3,17.7,1497.0,78.0,5.0
731,8,2019,15000,2,1,1,1,20.3,1199.0,84.0,5.0
732,0,2011,110000,1,1,1,2,19.3,1248.0,73.9,5.0
733,0,2000,70000,2,1,1,4,16.1,796.0,37.0,4.0
734,2,2019,10000,1,1,1,1,27.4,1498.0,98.63,5.0
735,0,2013,60000,2,1,1,1,16.02,1373.0,93.7,7.0
736,8,2011,110000,1,1,1,2,18.8,1248.0,90.0,5.0
737,3,2015,35000,2,1,1,1,18.6,1197.0,81.83,5.0
738,0,2016,70000,2,1,1,2,16.8,796.0,34.2,8.0
739,7,2011,100000,1,1,1,2,13.6,2523.0,63.0,7.0
740,0,2008,120000,2,1,1,1,19.7,796.0,46.3,5.0
741,0,2009,90000,2,1,1,4,19.7,796.0,35.0,8.0
742,2,2016,70000,1,1,1,2,25.8,1498.0,98.6,5.0
743,4,2014,88000,1,1,1,2,12.99,2494.0,100.6,7.0
744,3,2012,38000,2,1,1,1,21.1,814.0,55.2,5.0
745,0,2013,90000,2,1,1,2,20.51,998.0,67.04,5.0
746,0,2016,60000,2,1,1,1,21.4,1197.0,83.1,5.0
747,3,2010,60000,2,1,1,1,18.5,1197.0,80.0,5.0
748,0,2012,156060,1,1,1,1,23.2,1248.0,73.94,5.0
749,3,2017,60000,1,1,1,1,19.67,1582.0,126.2,5.0
750,0,2017,70000,2,1,1,1,20.85,1197.0,83.14,5.0
751,3,2017,35000,1,1,1,1,23.9,1582.0,126.2,5.0
752,7,2016,50000,1,1,1,1,16.0,1997.0,140.0,7.0
753,0,2012,50000,2,1,1,2,18.6,1197.0,85.8,5.0
754,3,2007,100000,2,1,1,2,17.8,1086.0,63.0,5.0
755,0,2015,15000,2,1,1,1,22.74,796.0,47.3,5.0
756,0,2015,20000,2,1,1,1,22.74,796.0,47.3,5.0
757,5,2015,80000,1,1,1,1,22.77,1498.0,98.59,5.0
758,7,2014,110000,1,1,1,2,20.8,1461.0,64.1,5.0
759,0,2014,35000,2,1,1,1,20.51,998.0,67.04,5.0
760,0,2014,35000,2,1,1,1,20.51,998.0,67.04,5.0
761,8,2017,140000,1,1,1,1,14.07,2956.0,69.01,7.0
762,0,2010,40000,2,1,1,1,19.0,998.0,67.1,5.0
763,8,2008,110000,1,1,1,3,14.4,2179.0,120.0,7.0
764,0,2012,70000,2,1,1,2,18.5,1197.0,85.8,5.0
765,8,2009,100000,1,1,1,2,17.0,1405.0,71.0,5.0
766,3,2015,20000,2,1,1,1,19.81,1086.0,68.05,5.0
767,3,2019,15000,2,1,1,1,18.9,1197.0,81.86,5.0
768,5,2011,70000,2,1,1,2,16.6,1388.0,68.0,5.0
769,7,2016,20000,2,1,1,1,18.15,1198.0,82.0,6.0
770,3,2016,15000,2,1,1,1,19.81,1086.0,68.05,5.0
771,0,2017,107000,1,1,1,1,28.4,1248.0,74.02,5.0
772,8,2011,54000,1,1,1,2,18.4,1248.0,75.0,5.0
773,0,2009,58000,2,1,1,1,19.7,796.0,46.3,5.0
774,7,2011,110000,1,1,1,2,12.05,2179.0,120.0,8.0
775,3,2007,90000,1,1,1,4,16.8,1493.0,110.0,5.0
776,3,2015,43000,2,1,1,2,20.3,998.0,68.05,5.0
777,0,2017,43000,1,1,1,1,28.4,1248.0,74.02,5.0
778,0,2013,60000,1,1,1,1,20.77,1248.0,88.8,7.0
779,8,2011,150000,2,1,1,1,12.8,1396.0,85.0,5.0
780,9,2013,46000,2,1,1,1,18.2,1199.0,84.8,5.0
781,0,2018,10000,2,1,1,1,16.8,796.0,34.2,8.0
782,3,2016,35000,2,1,1,1,18.6,1197.0,81.83,5.0
783,6,2016,50000,2,1,1,1,25.17,799.0,53.3,5.0
784,3,2011,80000,1,1,1,1,22.32,1582.0,126.32,5.0
785,8,2017,110000,1,1,1,1,24.7,1047.0,69.0,5.0
786,0,2015,14000,1,1,1,1,20.77,1248.0,88.76,7.0
787,0,2012,60000,4,1,1,2,30.46,796.0,47.3,5.0
788,6,2017,28000,2,1,1,1,25.17,799.0,53.3,5.0
789,3,2011,57000,2,1,1,1,21.1,814.0,55.2,5.0
790,0,2017,50000,1,1,1,1,26.59,1248.0,74.0,5.0
791,0,2012,70000,3,1,1,1,26.2,998.0,58.2,5.0
792,4,2015,60000,1,1,1,1,21.43,1364.0,87.2,5.0
793,3,2013,70000,2,1,1,1,18.5,1197.0,82.85,5.0
794,3,2016,40000,2,1,1,1,18.6,1197.0,81.83,5.0
795,8,2010,120000,1,1,1,2,21.12,1248.0,88.8,5.0
796,7,2016,140000,1,1,1,2,14.02,2179.0,118.3,7.0
797,8,2010,100000,1,1,1,2,17.0,1405.0,70.0,5.0
798,7,2014,120000,1,1,1,2,14.02,2179.0,118.3,7.0
799,8,2013,120000,1,1,1,2,19.09,1405.0,69.01,5.0
